Date,Close,High,Low,Open,Volume,EMA_Short,EMA_Long,Signal,Signal_Type
2023-05-01,48.29999923706055,48.47999954223633,47.900001525878906,48.25,638300,48.29999923706055,48.29999923706055,0,Hold
2023-05-02,47.18999862670898,48.0,47.09000015258789,48.0,777400,48.19428489321754,48.25646980136049,-1,Sell
2023-05-03,48.459999084472656,49.27999877929688,47.22999954223633,47.27000045776367,1108100,48.21959100667041,48.2644513418747,0,Hold
2023-05-04,47.5,48.16999816894531,46.970001220703125,48.09999847412109,911800,48.15105852984466,48.23447285787961,0,Hold
2023-05-05,47.77999877929688,48.22999954223633,47.52000045776367,48.0,505100,48.115719505982966,48.216650344994015,0,Hold
2023-05-08,47.88999938964844,48.540000915527344,47.68000030517578,47.959999084472656,1270600,48.094222352046344,48.20384050360792,0,Hold
2023-05-09,45.9900016784668,47.900001525878906,45.0,45.0,2388900,47.893820383134006,48.11702329477886,0,Hold
2023-05-10,44.560001373291016,45.56499862670898,43.560001373291016,45.20000076293945,2210200,47.57631381076801,47.97753223903424,0,Hold
2023-05-11,43.29999923706055,44.5099983215332,43.2599983215332,44.5099983215332,1887200,47.16904575612921,47.79409957229017,0,Hold
2023-05-12,42.220001220703125,43.45000076293945,42.0,43.29999923706055,1872400,46.697708181326725,47.575507480071074,0,Hold
2023-05-15,45.119998931884766,45.54999923706055,42.25,42.29999923706055,1706900,46.547450157570346,47.47921302720102,0,Hold
2023-05-16,44.33000183105469,44.76499938964844,44.18000030517578,44.5,1384200,46.33626460266409,47.35571454892077,0,Hold
2023-05-17,46.09999847412109,46.13999938964844,44.540000915527344,44.65999984741211,931200,46.313763066612374,47.30647078128157,0,Hold
2023-05-18,47.369998931884766,47.380001068115234,45.619998931884766,45.97999954223633,1109800,46.41435695854308,47.308962081305225,0,Hold
2023-05-19,46.68999862670898,48.040000915527344,46.68999862670898,47.63999938964844,967300,46.44060854598745,47.28468900465439,0,Hold
2023-05-22,48.27000045776367,48.36000061035156,46.2599983215332,46.380001068115234,965700,46.614836347109,47.32332866948221,0,Hold
2023-05-23,47.060001373291016,48.5,46.970001220703125,48.29999923706055,928700,46.65723301626919,47.31300210884726,0,Hold
2023-05-24,45.52999877929688,46.7599983215332,45.34999847412109,46.66999816894531,853500,46.54987737465278,47.2430804096492,0,Hold
2023-05-25,47.9900016784668,48.375,45.65999984741211,46.22999954223633,1318300,46.68703207025412,47.27237143979892,0,Hold
2023-05-26,53.630001068115234,53.88999938964844,48.3650016784668,48.59999847412109,3605900,47.34826721290756,47.5216902487525,0,Hold
2023-05-30,54.86000061035156,55.290000915527344,52.3849983215332,55.11000061035156,3046400,48.06367039361651,47.809467125677955,1,Buy
2023-05-31,52.900001525878906,54.619998931884766,52.56800079345703,53.93999862670898,1801400,48.52427335859388,48.009095925685834,0,Hold
2023-06-01,52.220001220703125,53.61000061035156,52.209999084472656,52.93999862670898,795400,48.87624744069952,48.17422946666691,0,Hold
2023-06-02,53.0,53.7400016784668,52.290000915527344,52.630001068115234,1510800,49.26898577968052,48.363475369934875,0,Hold
2023-06-05,51.41999816894531,52.91999816894531,50.970001220703125,52.59000015258789,1303600,49.473844102467645,48.48333900911176,0,Hold
2023-06-06,50.09000015258789,50.650001525878906,49.18999862670898,50.09000015258789,2308400,49.532525631050525,48.546345328463765,0,Hold
2023-06-07,50.79999923706055,52.119998931884766,50.48099899291992,50.59999847412109,1212600,49.653237403051484,48.63472391311462,0,Hold
2023-06-08,51.08000183105469,51.220001220703125,49.650001525878906,51.04999923706055,1259500,49.78911972952798,48.730617164798545,0,Hold
2023-06-09,51.060001373291016,51.83000183105469,50.41999816894531,51.52000045776367,784300,49.91015607655303,48.821965565131585,0,Hold
2023-06-12,53.290000915527344,53.86000061035156,51.29999923706055,51.459999084472656,1616400,50.232046061217254,48.99718263769613,0,Hold
2023-06-13,53.4900016784668,54.95000076293945,52.560001373291016,54.02000045776367,2578300,50.54232754857435,49.17337161968713,0,Hold
2023-06-14,56.43000030517578,57.93999862670898,53.75,53.95000076293945,10266900,51.10305828729829,49.457945293627866,0,Hold
2023-06-15,56.400001525878906,57.380001068115234,54.7599983215332,55.79999923706055,2519000,51.607529071925015,49.730182792931835,0,Hold
2023-06-16,57.79999923706055,59.7400016784668,56.58000183105469,59.11000061035156,3545800,52.19728813527126,50.04664618289767,0,Hold
2023-06-20,61.369998931884766,65.16000366210938,59.93999862670898,60.0,7399700,53.07087963971064,50.49069923187756,0,Hold
2023-06-21,55.79999923706055,60.18999862670898,54.93999862670898,59.79999923706055,4449500,53.3307957918392,50.69890707521807,0,Hold
2023-06-22,56.630001068115234,57.84999847412109,55.27999877929688,55.630001068115234,1808800,53.645005818151205,50.93149899650815,0,Hold
2023-06-23,55.290000915527344,56.060001373291016,54.63999938964844,55.18000030517578,1939300,53.80167201790132,51.10242064039125,0,Hold
2023-06-26,55.709999084472656,56.290000915527344,54.68999862670898,55.369998931884766,1617400,53.98341745281287,51.28310999113955,0,Hold
2023-06-27,57.90999984741211,58.33000183105469,54.95199966430664,55.7599983215332,1575400,54.35737768086994,51.542988024718866,0,Hold
2023-06-28,56.310001373291016,56.959999084472656,55.17300033569336,56.70000076293945,1920300,54.5433418420529,51.729929724662874,0,Hold
2023-06-29,56.91999816894531,57.18000030517578,55.869998931884766,56.400001525878906,1175700,54.7696900636617,51.93346182051709,0,Hold
2023-06-30,56.72999954223633,58.125,56.720001220703125,57.68999862670898,1313400,54.95638620447833,52.121561339015884,0,Hold
2023-07-03,57.400001525878906,58.09000015258789,57.09999847412109,57.5099983215332,601300,55.18911147318315,52.32855899340267,0,Hold
2023-07-05,54.619998931884766,55.59000015258789,54.14500045776367,55.13999938964844,2063600,55.13491027877377,52.41841938314707,0,Hold
2023-07-06,53.59999847412109,54.25,52.9900016784668,53.70000076293945,1532500,54.98872820214018,52.46475581808723,0,Hold
2023-07-07,54.400001525878906,55.91999816894531,53.16999816894531,53.16999816894531,1605700,54.9326589948772,52.54064780662808,0,Hold
2023-07-10,54.54999923706055,54.6349983215332,53.810001373291016,53.83000183105469,1040700,54.89621520841847,52.61944590193916,0,Hold
2023-07-11,54.81999969482422,55.18000030517578,53.54999923706055,55.04999923706055,1634400,54.88895658807616,52.70574212911112,0,Hold
2023-07-12,54.47999954223633,55.27000045776367,53.04499816894531,55.27000045776367,1441000,54.850008297996176,52.775320851194465,0,Hold
2023-07-13,55.58000183105469,55.59999847412109,54.47999954223633,55.060001373291016,1247500,54.919531491620795,52.885308340600744,0,Hold
2023-07-14,51.91999816894531,54.93000030517578,51.18000030517578,54.93000030517578,3227400,54.63386165136599,52.847453039751514,0,Hold
2023-07-17,52.38999938964844,52.97999954223633,51.27000045776367,51.63999938964844,1371600,54.420160483583366,52.829513680923945,0,Hold
2023-07-18,52.09999847412109,52.20000076293945,50.02000045776367,51.02999877929688,2421300,54.19919267315839,52.800905241441484,0,Hold
2023-07-19,52.97999954223633,53.79499816894531,52.20000076293945,52.84999847412109,1430500,54.08307904164201,52.80792854735501,0,Hold
2023-07-20,52.459999084472656,52.83000183105469,50.7400016784668,51.93000030517578,1819300,53.928499998102076,52.79428425469296,0,Hold
2023-07-21,51.84999847412109,53.08000183105469,51.65999984741211,53.08000183105469,879200,53.73054747200865,52.757253439768576,0,Hold
2023-07-24,51.88999938964844,52.58000183105469,51.65999984741211,52.16999816894531,798100,53.55525717845053,52.72324347701877,0,Hold
2023-07-25,53.0,53.5,51.41999816894531,52.15999984741211,1657300,53.50237554240762,52.73409667399843,0,Hold
2023-07-26,52.790000915527344,53.36000061035156,52.34000015258789,53.36000061035156,989700,53.43453033984759,52.73628899719564,0,Hold
2023-07-27,52.7599983215332,53.709999084472656,52.369998931884766,53.459999084472656,1188800,53.370289195246215,52.73721877462065,0,Hold
2023-07-28,52.36000061035156,53.75,52.27000045776367,53.27000045776367,1095800,53.27407123478005,52.72242590543363,0,Hold
2023-07-31,52.36000061035156,52.970001220703125,51.77899932861328,52.290000915527344,870300,53.187016889596386,52.708213148763754,0,Hold
2023-08-01,51.43999862670898,51.72999954223633,50.82500076293945,51.54999923706055,1630800,53.020634197892825,52.658479245938075,0,Hold
2023-08-02,50.5099983215332,50.96200180053711,50.3650016784668,50.54999923706055,979800,52.78152601919191,52.574225092039846,0,Hold
2023-08-03,50.959999084472656,51.09000015258789,49.915000915527344,50.25,1090000,52.60804726350436,52.510922111350936,0,Hold
2023-08-04,52.400001525878906,52.86000061035156,50.56999969482422,51.31999969482422,1316000,52.58823338373051,52.506572284469684,0,Hold
2023-08-07,52.36000061035156,52.57500076293945,52.0099983215332,52.29999923706055,694500,52.56649692912299,52.50082437568074,0,Hold
2023-08-08,52.459999084472656,53.229000091552734,51.63899993896485,51.93000030517578,1719000,52.556354277251536,52.49922338386867,0,Hold
2023-08-09,50.31999969482422,52.5,50.130001068115234,52.400001525878906,1379300,52.34336812654417,52.41376363135712,-1,Sell
2023-08-10,49.90999984741211,51.08000183105469,49.810001373291016,50.5,1126900,52.11161876662683,52.31557681630046,0,Hold
2023-08-11,49.52999877929688,49.790000915527344,48.56999969482422,49.25,1402600,51.86575019640493,52.20633846190816,0,Hold
2023-08-14,50.58000183105469,50.7599983215332,49.0,49.2599983215332,1246700,51.74329797113349,52.142560554815866,0,Hold
2023-08-15,51.34000015258789,51.97999954223633,49.88999938964844,50.150001525878906,2071800,51.704888655081525,52.11108759786575,0,Hold
2023-08-16,46.810001373291016,49.43999862670898,45.06999969482422,48.43999862670898,6120400,51.23870891395862,51.903201863568704,0,Hold
2023-08-17,46.20000076293945,49.0,44.75,48.84999847412109,4108800,50.75883194719489,51.679546918445986,0,Hold
2023-08-18,47.97999954223633,48.58399963378906,45.5099983215332,45.5099983215332,2704100,50.494181241960746,51.53446662918286,0,Hold
2023-08-21,48.65999984741211,48.95000076293945,47.63999938964844,47.81999969482422,1217800,50.31949729962278,51.42174244166244,0,Hold
2023-08-22,51.310001373291016,51.5,48.720001220703125,49.560001373291016,2343600,50.41383102092452,51.41736043898121,0,Hold
2023-08-23,53.18000030517578,53.60499954223633,51.09999847412109,51.540000915527344,1642700,50.677275714662734,51.486483570988845,0,Hold
