Date,Close,High,Low,Open,Volume,EMA_Short,EMA_Long,Signal,Signal_Type
2023-05-01,30.39008331298828,30.670175541000457,29.951273461676703,30.08198293064466,9324900,30.39008331298828,30.39008331298828,0,Hold
2023-05-02,27.878582000732425,29.86724091068359,27.813227272256405,29.82055947056724,12164500,30.150892711821054,30.29159306544884,-1,Sell
2023-05-03,27.215696334838867,27.89725537861484,27.15967824678708,27.355742445359795,9849200,29.871350199727512,30.17096966424845,0,Hold
2023-05-04,27.09432601928711,27.47711958780581,26.580821192183752,27.14100746684965,10565800,29.606871706352237,30.05031697228918,0,Hold
2023-05-05,27.897254943847656,28.289385115664803,27.813228703470944,28.186685585967545,8595100,29.444051062304183,29.965883167252258,0,Hold
2023-05-08,27.96261215209961,28.78421731403132,27.96261215209961,28.560143178959034,5887700,29.3029616422847,29.887323519599214,0,Hold
2023-05-09,28.1026554107666,28.420094181753058,27.439767936959804,27.561142527457253,8923600,29.1886467630925,29.817336534939113,0,Hold
2023-05-10,27.59848976135254,28.35474196065348,27.27171431754406,28.30805873680489,9392300,29.037203239117268,29.730322935974932,0,Hold
2023-05-11,26.59949493408203,27.25304589572638,26.21670135907932,27.07565318657438,10903600,28.805040543399627,29.60754536727325,0,Hold
2023-05-12,26.711530685424805,27.24370698791223,26.534137991001344,26.90759488916945,9589400,28.605658652163932,29.493976164063508,0,Hold
2023-05-15,27.16901397705078,27.52379756381353,26.758210523339024,26.91692991812883,7121300,28.468835349772203,29.40280117633752,0,Hold
2023-05-16,26.02996635437012,27.13166539190436,25.992621559949708,26.991619296458065,8574300,28.236562112114864,29.270533144103506,0,Hold
2023-05-17,27.01963233947754,27.23436982927684,26.03930599689233,26.45944611239784,9419100,28.120664038530357,29.182262524314254,0,Hold
2023-05-18,27.887922286987305,27.95327702399845,26.5808204236324,26.776886415448843,10857800,28.098498157431017,29.131504083634766,0,Hold
2023-05-19,28.168012619018555,28.569479440090607,27.91592855265477,28.24270399637269,9637400,28.105118582344115,29.09372010463021,0,Hold
2023-05-22,28.21469497680664,28.50412563162244,27.822564787788654,28.1493402421008,8872700,28.115554429435786,29.05924853099007,0,Hold
2023-05-23,28.55080223083496,28.72819489549049,28.04663594810696,28.336064773020865,9699400,28.15700660099761,29.039309460395753,0,Hold
2023-05-24,28.774879455566406,29.213692843094528,28.50412388823337,28.74687130285293,11404700,28.215851634766068,29.028939656284802,0,Hold
2023-05-25,28.30805778503418,28.55080519853648,27.97194570775671,28.24270305462641,10320000,28.224633172886843,29.000669778980857,0,Hold
2023-05-26,28.19601821899414,28.71885778010154,27.85056953884475,28.578811691688458,9841800,28.221907939182774,28.969114815844122,0,Hold
2023-05-30,27.75720596313477,27.84123397559896,27.18768494405628,27.55180514421267,11485800,28.177650608130584,28.921588978482973,0,Hold
2023-05-31,26.74887657165528,27.402427505590417,26.55281235994455,27.16901671215401,23229500,28.04157689037103,28.836384570372083,0,Hold
2023-06-01,28.009292602539062,28.242703374226885,26.82356545497701,26.82356545497701,10855300,28.038502196291795,28.803949591241377,0,Hold
2023-06-02,29.540468215942383,29.99795491909455,28.49478890217932,28.569480281733824,12556200,28.18154657911566,28.832832674562983,0,Hold
2023-06-05,29.092315673828125,30.20334955923153,28.849568280665792,30.20334955923153,11175400,28.2682864928978,28.843008478455733,0,Hold
2023-06-06,29.308162689208984,29.46770127282192,28.482317061666333,28.482317061666333,8636500,28.36732232111791,28.861249820053903,0,Hold
2023-06-07,30.546932220458984,30.687702928642945,29.383239751962574,29.53339350338315,12005700,28.574904216293252,28.927355012226652,0,Hold
2023-06-08,30.17154693603516,30.790931552796103,29.6741615601625,30.6783135643323,7361400,28.726965427697245,28.976146852376004,0,Hold
2023-06-09,30.349857330322266,30.753396224957545,29.974472936466423,30.12462490403478,6962400,28.88152656128058,29.030017851511154,0,Hold
2023-06-12,29.77739143371582,30.340470641816257,29.580315321857057,29.66477702407475,6719800,28.966847025322032,29.05932661944075,0,Hold
2023-06-13,30.68770217895508,31.55108533354433,30.21847126973542,30.321702642555383,10079200,29.1307379923347,29.123184484519744,1,Buy
2023-06-14,30.07770156860352,31.20385650429704,29.824318229550308,30.95985799853824,7689100,29.2209249995984,29.160616527032833,0,Hold
2023-06-15,30.69708824157715,30.91293405145681,30.143395571034343,30.15278219491281,7427000,29.361511975024946,29.22087031976006,0,Hold
2023-06-16,30.57508850097656,30.8941620901961,30.331086417523267,30.74400833882016,10393800,29.47709069178224,29.273976915101883,0,Hold
2023-06-20,29.542781829833984,30.29355067571036,29.336320844711512,30.22785862544293,8474300,29.48334699064431,29.284518284307065,0,Hold
2023-06-21,29.95570373535156,30.45308918368296,29.176780434741417,29.345703862098272,8443200,29.528333347283098,29.310839282387242,0,Hold
2023-06-22,29.345703125,29.58970342616738,28.97031873473248,29.56154892565708,6098000,29.510939992779946,29.31220649190147,0,Hold
2023-06-23,28.989089965820312,29.036014138766635,28.19139871544872,28.36970520272223,14259300,29.46123999021236,29.299535255584562,0,Hold
2023-06-26,29.721086502075195,30.03077883723523,29.16739387406576,29.16739387406576,6366100,29.485987277056438,29.31606667701557,0,Hold
2023-06-27,30.424928665161133,30.518776989513164,29.43016148666228,29.63662243031546,8213000,29.575410266399743,29.359551460864417,0,Hold
2023-06-28,30.556316375732425,30.79093181712486,29.796161056839807,30.27477498210347,6937100,29.66882989586,29.40648341831022,0,Hold
2023-06-29,31.147544860839844,31.175701148307176,30.28416175072261,30.63139160327432,7678400,29.80965989252475,29.474760337625106,0,Hold
2023-06-30,30.959856033325195,31.42908692841686,30.931699745255308,31.37277793222472,7597200,29.919202382124794,29.532999384515307,0,Hold
2023-07-03,31.560476303100582,31.907706221359287,30.931704936577194,31.156937379199302,3888000,30.07551418412249,29.612508283283358,0,Hold
2023-07-05,31.15693473815918,31.842011472305902,30.969241648542067,31.776319427932105,6503500,30.17850661784027,29.673074026611822,0,Hold
2023-07-06,30.978628158569336,31.29770537263894,30.359243399486967,30.81909134150869,5064100,30.254708669338275,29.724272227865058,0,Hold
2023-07-07,33.39047622680664,33.56878269959369,30.71585765531251,30.734627322966105,13874300,30.553353198620975,29.868044933705903,0,Hold
2023-07-10,33.784629821777344,33.934783588898426,33.06201369877332,33.155862040691616,10005100,30.86109382939777,30.021636497944,0,Hold
2023-07-11,35.211090087890625,35.426935890210736,33.97232069547645,33.99109036262793,14227900,31.27537918734947,30.225144481863477,0,Hold
2023-07-12,35.58647155761719,35.95247468549165,35.32370338576174,35.54893580445773,10014900,31.68595941308925,30.435392602481272,0,Hold
2023-07-13,35.42693328857422,36.19647168553286,35.1735481705589,35.66154874081643,11088500,32.04224263932591,30.631139296053547,0,Hold
2023-07-14,34.619850158691406,35.02338895998383,34.40400440589848,34.89200490001833,10054700,32.28772906974167,30.787559329882484,0,Hold
2023-07-17,35.06093978881836,35.36124733296662,34.40401569351342,34.56355609006311,7165300,32.5518443763204,30.955142877291735,0,Hold
2023-07-18,35.76478576660156,36.1120156884278,35.004630292383666,35.098478636085524,10090600,32.857838794442415,31.14375632393134,0,Hold
2023-07-19,34.73247528076172,35.75539895200541,34.44155436670457,34.83570666831035,15315700,33.036375602663306,31.284490400669785,0,Hold
2023-07-20,34.20693588256836,34.81693395019017,33.37170539093602,34.73247223867971,16801600,33.14785753408283,31.39909610584228,0,Hold
2023-07-21,34.666778564453125,34.80754927033546,33.99108848408212,34.04739390247684,10798200,33.29251667983238,31.52724051598388,0,Hold
2023-07-24,35.90555191040039,36.05570567618554,34.90139793047194,34.9201675986886,9980600,33.541377177981715,31.69893900203943,0,Hold
2023-07-25,36.05570602416992,36.41232256383202,35.586475054069126,36.07447569256774,8579900,33.78083706809488,31.86979261075043,0,Hold
2023-07-26,35.85862731933594,36.16832145589762,35.530167095662584,35.774165607541654,7207200,33.97872185392736,32.0262175012832,0,Hold
2023-07-27,35.59585952758789,36.280936272949845,35.43631914581977,36.07447351299628,8023100,34.13273496570456,32.16620346309907,0,Hold
2023-07-28,35.811702728271484,35.83985543714692,35.39878081832503,35.66154898102298,6448100,34.2926366573776,32.30916421859603,0,Hold
2023-07-31,36.675086975097656,36.81585408988527,36.05569878222124,36.19646947695632,8726200,34.51953668763665,32.480376875713745,0,Hold
2023-08-01,36.853397369384766,36.87216703602449,35.91493551708553,36.41231915322081,6478600,34.74180913351743,32.65186787546555,0,Hold
2023-08-02,36.62817001342773,36.900324847406864,35.99940220383632,36.46863319485619,6003300,34.921462550651746,32.80780129264054,0,Hold
2023-08-03,37.2475471496582,37.52908855056596,36.56247047267443,36.62816251156686,8055200,35.14299441722379,32.9819089733079,0,Hold
2023-08-04,37.11616516113281,37.63231845860513,36.95662836625591,37.45401199728133,8516400,35.33091544045322,33.1440366669481,0,Hold
2023-08-07,37.15370178222656,37.52908792386994,36.994161419046485,37.200624154945096,5471600,35.50451413966972,33.301278436174705,0,Hold
2023-08-08,37.33201217651367,37.43524355537449,35.90554969941898,36.25278317012317,6971800,35.678561571750095,33.459346425991924,0,Hold
2023-08-09,37.97016525268555,38.55201417205127,37.40708957969375,37.53847366472864,9005800,35.89680954136299,33.63624128194069,0,Hold
2023-08-10,37.87631988525391,38.41124283989137,37.5947820533312,37.88570292834064,6919500,36.08533433601927,33.80251887422748,0,Hold
2023-08-11,38.19540023803711,38.336167375776064,37.74493895336594,37.78247470879416,6466000,36.2862929933543,33.97478873163178,0,Hold
2023-08-14,37.82939529418945,38.223547519805486,37.58539322885306,38.082780402063,5140100,36.43325511724336,34.12594977330071,0,Hold
2023-08-15,37.05985641479492,37.62293203786203,36.78770164566857,37.51970067164531,5698200,36.492931431295894,34.24100493571225,0,Hold
2023-08-16,36.872169494628906,37.52909355103108,36.77832115517254,37.13493768521053,7092200,36.529049342089515,34.34418785959134,0,Hold
2023-08-17,36.853397369384766,37.85755126494912,36.73139632620046,37.58539646859485,4501500,36.55993963040335,34.442588232524415,0,Hold
2023-08-18,36.975399017333984,37.14432243990657,36.31847499399038,36.41231974877607,6631500,36.59950719106341,34.541914145654204,0,Hold
2023-08-21,36.60000991821289,37.332008970993904,36.318472096370016,37.07862385735103,6803600,36.59955506983955,34.62262378379376,0,Hold
2023-08-22,36.20585632324219,36.71262295153933,36.02754629814824,36.7032399091411,7403800,36.56205995111599,34.684711334360365,0,Hold
2023-08-23,36.33724212646485,36.534318245737765,35.37062403584247,35.68031814894078,6202600,36.540648729720644,34.749516463462506,0,Hold
2023-08-24,35.88677978515625,36.50616441231887,35.78354841730455,36.13077827103044,4365000,36.47837549690499,34.794115025097554,0,Hold
2023-08-25,35.80232238769531,36.28093637444258,35.5113979142149,36.14955228317658,5922600,36.413989486504065,34.833652568728844,0,Hold
2023-08-28,36.327857971191406,36.68447448263247,35.88678332856611,36.06508979431269,4747900,36.40578648504572,34.89224885902149,0,Hold
2023-08-29,36.36539459228516,36.52493137921837,36.04631743847107,36.44985629711675,3945200,36.40193963811614,34.9500192799338,0,Hold
2023-08-30,36.51555252075195,36.928474469496685,36.402938094721215,36.600014235262016,7221600,36.41275991265288,35.01141274035804,0,Hold
2023-08-31,36.2433967590332,36.68447498767887,36.14016537956737,36.64693565333712,8361600,36.396630088498625,35.05972583912962,0,Hold
2023-09-01,37.360164642333984,37.43523972294372,36.67508797451264,36.95662579170739,8629600,36.488395284102,35.14993912552979,0,Hold
2023-09-05,38.34952926635742,38.528555255521006,37.57688548980742,37.65226352941529,8428300,36.665646139554894,35.27541324869951,0,Hold
2023-09-06,38.51913070678711,38.62277864654372,38.06685172871683,38.15165426175462,5467800,36.842168479291296,35.40261785489903,0,Hold
2023-09-07,38.70758438110352,38.87718586681311,38.35894971956031,38.43433135267044,7347200,37.01982713660675,35.53222438533842,0,Hold
2023-09-08,38.89603042602539,39.235240578828126,38.67931362715565,38.735849850754114,9033800,37.19851316417043,35.66413834771829,0,Hold
2023-09-11,38.933719635009766,39.74405416784276,38.75469365926052,39.23523895963685,6512500,37.363770923297984,35.79235722172972,0,Hold
2023-09-12,39.91366195678711,40.271717527075815,39.291777858072045,39.395425806923576,8072900,37.606617688392184,35.95397701526139,0,Hold
2023-09-13,39.480228424072266,40.19633597164623,39.32004424979225,40.03615539176034,6227900,37.78505680607601,36.09226138423436,0,Hold
2023-09-14,39.77231979370117,40.07383911311564,39.68751726046624,39.989036579880704,5731900,37.974319947754594,36.236577400291885,0,Hold
2023-09-15,39.678104400634766,40.06442633162669,39.30120337773773,39.57445643961835,11078600,38.13658513374318,36.371539243442584,0,Hold
2023-09-18,40.177494049072266,40.34709914507484,39.72521499119687,40.01731345528896,5135200,38.33095741139358,36.52079237307512,0,Hold
