Date,Close,High,Low,Open,Volume,EMA_Short,EMA_Long,Signal,Signal_Type
2023-05-01,89.69000244140625,91.04000091552734,88.61000061035156,91.02999877929688,59358700,89.69000244140625,89.69000244140625,0,Hold
2023-05-02,89.91000366210938,90.45999908447266,88.12000274658203,89.31999969482422,70483500,89.71095493861607,89.69862994025735,1,Buy
2023-05-03,81.62000274658203,85.4800033569336,81.0199966430664,83.54000091552734,109482200,88.94038806318426,89.38182103070146,-1,Sell
2023-05-04,86.61000061035156,91.63999938964844,81.11000061035156,81.56999969482422,122840500,88.71844640100971,89.27312219068774,0,Hold
2023-05-05,89.83999633789062,90.43000030517578,84.72000122070312,84.98999786376953,78491100,88.82526068071266,89.29535254940158,0,Hold
2023-05-08,95.04000091552734,95.66000366210938,89.16999816894531,89.98999786376953,95503200,89.41714070307596,89.52063287748496,0,Hold
2023-05-09,95.05999755859376,96.16000366210938,93.43000030517578,94.88999938964844,68674800,89.9545556416967,89.73786286497942,1,Buy
2023-05-10,97.0199966430664,99.94000244140624,96.12000274658205,96.41999816894533,95619500,90.6274547846843,90.0234367386299,0,Hold
2023-05-11,97.0999984741211,99.19000244140624,96.13999938964844,98.16000366210938,57061000,91.24388751701161,90.30094896355112,0,Hold
2023-05-12,95.26000213623048,97.4499969482422,93.68000030517578,96.83000183105467,53829700,91.6263746236039,90.49542163698953,0,Hold
2023-05-15,97.4000015258789,97.43000030517578,93.4499969482422,95.1999969482422,51749200,92.17624385239199,90.76618947576952,0,Hold
2023-05-16,101.4800033569336,103.27999877929688,97.30999755859376,97.38999938964844,90622900,93.06231618615786,91.18633903973675,0,Hold
2023-05-17,103.75,104.13999938964844,100.0500030517578,101.79000091552734,75240900,94.08019083509521,91.67903162641373,0,Hold
2023-05-18,107.93000030517578,108.0999984741211,103.93000030517578,103.9800033569336,74338700,95.39922030843623,92.31632451577694,0,Hold
2023-05-19,105.81999969482422,107.29000091552734,104.62000274658205,106.36000061035156,67880200,96.39167548809223,92.84588040515135,0,Hold
2023-05-22,108.0,108.79000091552734,103.48999786376952,104.68000030517578,65424200,97.49723020351203,93.44015960494933,0,Hold
2023-05-23,108.12000274658205,110.98999786376952,107.19000244140624,107.25,73099100,98.50892282666156,94.01583972815061,0,Hold
