Date,Close,High,Low,Open,Volume,EMA_Short,EMA_Long,Signal,Signal_Type
2023-05-01,45.28993606567383,45.71680339362246,45.051391901518855,45.58288391888445,4013200,45.28993606567383,45.28993606567383,0,Hold
2023-05-02,45.01372528076172,45.105795518163575,44.00933081828508,44.77936699856946,4206000,45.263630276634586,45.27910427018708,-1,Sell
2023-05-03,44.360870361328125,45.340155966905,44.285540453753576,44.98861852681862,3343000,45.17765314184349,45.24309509729065,0,Hold
2023-05-04,44.66218566894531,44.70403490401579,43.74985829568409,44.27716759766971,3899900,45.128561001567476,45.220314335394754,0,Hold
2023-05-05,45.54102325439453,45.68331445660132,45.05556647761616,45.41547238144096,4145300,45.16784312088434,45.23289115574769,0,Hold
2023-05-08,45.32341003417969,45.95952664694978,45.20622771732182,45.549396520176415,2725300,45.18265901738866,45.236440915686195,0,Hold
2023-05-09,44.921653747558594,45.147643452964616,44.7542568039026,45.10579421705062,3285300,45.157801372642936,45.22409632085767,0,Hold
2023-05-10,44.73751449584961,45.67913663035719,44.235314108377096,45.4322207214492,3888200,45.11777405104357,45.20501468066127,0,Hold
2023-05-11,43.80845260620117,44.36923944122053,43.47365230360683,44.36087087045721,5499600,44.99307677058239,45.15024754048636,0,Hold
2023-05-12,43.78334045410156,44.14324963518776,43.569905197203454,43.98421806644748,3260200,44.87786378806041,45.09664334102029,0,Hold
2023-05-15,43.74148941040039,44.07628969877252,43.3146220759735,44.04280903135687,3774800,44.76963765685469,45.04350004962343,0,Hold
2023-05-16,42.73708724975586,43.60756209586344,42.67012592695979,43.53223220416367,4611000,44.576061427607186,44.953052488844314,0,Hold
2023-05-17,43.08863067626953,43.389950285449856,42.76136562623599,42.95471120473295,4777300,44.43440135605122,44.879937907959025,0,Hold
2023-05-18,43.41505813598633,43.52805458313538,42.56132032830495,42.879380262827496,4451900,44.33732104937837,44.82249164239147,0,Hold
2023-05-19,43.48202133178711,43.80844985019004,43.19744205035264,43.73311994648997,3747400,44.255863933417295,44.769924179230514,0,Hold
2023-05-22,43.33136367797852,43.69964145165351,43.13885462404212,43.540613066112726,3478200,44.16781629004217,44.71351004192652,0,Hold
2023-05-23,43.49039077758789,43.79171039845444,43.0635234432884,43.33136239674929,3611400,44.103299574570336,44.665544580579905,0,Hold
2023-05-24,42.954708099365234,43.61593683916452,42.84589753882934,43.61593683916452,3162400,43.99390991026509,44.5984529538656,0,Hold
2023-05-25,42.15956497192383,42.7873131235905,41.820581991749336,42.68687431333365,4688200,43.819210392327825,44.5028102879071,0,Hold
2023-05-26,42.13445281982422,42.51110232037021,42.05912291971502,42.46088132266676,3511000,43.658757290184624,44.409933524452875,0,Hold
2023-05-30,42.015621185302734,42.22357638354261,41.506342223677855,42.04108416200898,5222800,43.50226813733873,44.31603892291758,0,Hold
